"","leadid","obsid","ccode","startobs","endobs","year","tenure","tenureyears","tenureend","age","female","LatinAm","Europe","Africa","Asia","MidEast"
"7875","A2.5-5761","AZE-1993",373,"01jan2002","31dec2002",2002,3478,10,0,79,0,0,1,0,0,0
"7876","A2.5-5764","AZE-2003",373,"04aug2003","31dec2003",2003,150,0,0,42,0,0,1,0,0,0
"7877","A2.5-5761","AZE-1993",373,"01jan2003","04aug2003",2003,3694,10,1,80,0,0,1,0,0,0
"7878","A2.5-5764","AZE-2003",373,"01jan2004","31dec2004",2004,516,1,0,43,0,0,1,0,0,0
"7879","A2.5-5767","FIN-1917",375,"27nov1917","31dec1917",1917,35,0,0,56,0,0,1,0,0,0
"7880","A2.5-5767","FIN-1917",375,"01jan1918","12dec1918",1918,381,1,1,57,0,0,1,0,0,0
"7881","A2.5-5770","FIN-1918",375,"12dec1918","31dec1918",1918,20,0,0,51,0,0,1,0,0,0
"7882","A2.5-5773","FIN-1919",375,"25jul1919","31dec1919",1919,160,0,0,54,0,0,1,0,0,0
"7883","A2.5-5770","FIN-1918",375,"01jan1919","30jun1919",1919,201,1,1,52,0,0,1,0,0,0
"7884","A2.5-5773","FIN-1919",375,"01jan1920","31dec1920",1920,526,1,0,55,0,0,1,0,0,0
"7885","A2.5-5773","FIN-1919",375,"01jan1921","31dec1921",1921,891,2,0,56,0,0,1,0,0,0
"7886","A2.5-5773","FIN-1919",375,"01jan1922","31dec1922",1922,1256,3,0,57,0,0,1,0,0,0
"7887","A2.5-5773","FIN-1919",375,"01jan1923","31dec1923",1923,1621,4,0,58,0,0,1,0,0,0
"7888","A2.5-5773","FIN-1919",375,"01jan1924","31dec1924",1924,1987,5,0,59,0,0,1,0,0,0
"7889","A2.5-5776","FIN-1925",375,"01mar1925","31dec1925",1925,306,1,0,42,0,0,1,0,0,0
"7890","A2.5-5773","FIN-1919",375,"01jan1925","28feb1925",1925,2046,6,1,60,0,0,1,0,0,0
"7891","A2.5-5776","FIN-1925",375,"01jan1926","31dec1926",1926,671,2,0,43,0,0,1,0,0,0
"7892","A2.5-5776","FIN-1925",375,"01jan1927","31dec1927",1927,1036,3,0,44,0,0,1,0,0,0
"7893","A2.5-5776","FIN-1925",375,"01jan1928","31dec1928",1928,1402,4,0,45,0,0,1,0,0,0
"7894","A2.5-5776","FIN-1925",375,"01jan1929","31dec1929",1929,1767,5,0,46,0,0,1,0,0,0
"7895","A2.5-5776","FIN-1925",375,"01jan1930","31dec1930",1930,2132,6,0,47,0,0,1,0,0,0
"7896","A2.5-5779","FIN-1931",375,"01mar1931","31dec1931",1931,306,1,0,70,0,0,1,0,0,0
"7897","A2.5-5776","FIN-1925",375,"01jan1931","28feb1931",1931,2191,6,1,48,0,0,1,0,0,0
"7898","A2.5-5779","FIN-1931",375,"01jan1932","31dec1932",1932,672,2,0,71,0,0,1,0,0,0
"7899","A2.5-5779","FIN-1931",375,"01jan1933","31dec1933",1933,1037,3,0,72,0,0,1,0,0,0
"7900","A2.5-5779","FIN-1931",375,"01jan1934","31dec1934",1934,1402,4,0,73,0,0,1,0,0,0
"7901","A2.5-5779","FIN-1931",375,"01jan1935","31dec1935",1935,1767,5,0,74,0,0,1,0,0,0
"7902","A2.5-5779","FIN-1931",375,"01jan1936","31dec1936",1936,2133,6,0,75,0,0,1,0,0,0
"7903","A2.5-5782","FIN-1937",375,"01mar1937","31dec1937",1937,306,1,0,64,0,0,1,0,0,0
"7904","A2.5-5779","FIN-1931",375,"01jan1937","28feb1937",1937,2192,6,1,76,0,0,1,0,0,0
"7905","A2.5-5782","FIN-1937",375,"01jan1938","31dec1938",1938,671,2,0,65,0,0,1,0,0,0
"7906","A2.5-5782","FIN-1937",375,"01jan1939","31dec1939",1939,1036,3,0,66,0,0,1,0,0,0
"7907","A2.5-5782","FIN-1937",375,"01jan1940","28nov1940",1940,1369,4,1,67,0,0,1,0,0,0
"7908","A2.5-5785","FIN-1940",375,"19dec1940","31dec1940",1940,13,0,0,51,0,0,1,0,0,0
"7909","A2.5-5785","FIN-1940",375,"01jan1941","31dec1941",1941,378,1,0,52,0,0,1,0,0,0
"7910","A2.5-5785","FIN-1940",375,"01jan1942","31dec1942",1942,743,2,0,53,0,0,1,0,0,0
"7911","A2.5-5785","FIN-1940",375,"01jan1943","31dec1943",1943,1108,3,0,54,0,0,1,0,0,0
"7912","A2.5-5788","FIN-1944",375,"04aug1944","31dec1944",1944,150,0,0,77,0,0,1,0,0,0
"7913","A2.5-5785","FIN-1940",375,"01jan1944","01aug1944",1944,1322,4,1,55,0,0,1,0,0,0
"7914","A2.5-5788","FIN-1944",375,"01jan1945","31dec1945",1945,515,1,0,78,0,0,1,0,0,0
"7915","A2.5-5791","FIN-1946",375,"09mar1946","31dec1946",1946,298,1,0,67,0,0,1,0,0,0
"7916","A2.5-5788","FIN-1944",375,"01jan1946","04mar1946",1946,578,2,1,79,0,0,1,0,0,0
"7917","A2.5-5791","FIN-1946",375,"01jan1947","31dec1947",1947,663,2,0,68,0,0,1,0,0,0
"7918","A2.5-5791","FIN-1946",375,"01jan1948","31dec1948",1948,1029,3,0,69,0,0,1,0,0,0
"7919","A2.5-5791","FIN-1946",375,"01jan1949","31dec1949",1949,1394,4,0,70,0,0,1,0,0,0
"7920","A2.5-5791","FIN-1946",375,"01jan1950","31dec1950",1950,1759,5,0,71,0,0,1,0,0,0
"7921","A2.5-5791","FIN-1946",375,"01jan1951","31dec1951",1951,2124,6,0,72,0,0,1,0,0,0
"7922","A2.5-5791","FIN-1946",375,"01jan1952","31dec1952",1952,2490,7,0,73,0,0,1,0,0,0
"7923","A2.5-5791","FIN-1946",375,"01jan1953","31dec1953",1953,2855,8,0,74,0,0,1,0,0,0
"7924","A2.5-5791","FIN-1946",375,"01jan1954","31dec1954",1954,3220,9,0,75,0,0,1,0,0,0
"7925","A2.5-5791","FIN-1946",375,"01jan1955","31dec1955",1955,3585,10,0,76,0,0,1,0,0,0
"7926","A2.5-5791","FIN-1946",375,"01jan1956","29feb1956",1956,3645,10,1,77,0,0,1,0,0,0
"7927","A2.5-5794","FIN-1956",375,"01mar1956","31dec1956",1956,306,1,0,56,0,0,1,0,0,0
"7928","A2.5-5794","FIN-1956",375,"01jan1957","31dec1957",1957,671,2,0,57,0,0,1,0,0,0
"7929","A2.5-5794","FIN-1956",375,"01jan1958","31dec1958",1958,1036,3,0,58,0,0,1,0,0,0
"7930","A2.5-5794","FIN-1956",375,"01jan1959","31dec1959",1959,1401,4,0,59,0,0,1,0,0,0
"7931","A2.5-5794","FIN-1956",375,"01jan1960","31dec1960",1960,1767,5,0,60,0,0,1,0,0,0
"7932","A2.5-5794","FIN-1956",375,"01jan1961","31dec1961",1961,2132,6,0,61,0,0,1,0,0,0
"7933","A2.5-5794","FIN-1956",375,"01jan1962","31dec1962",1962,2497,7,0,62,0,0,1,0,0,0
"7934","A2.5-5794","FIN-1956",375,"01jan1963","31dec1963",1963,2862,8,0,63,0,0,1,0,0,0
"7935","A2.5-5794","FIN-1956",375,"01jan1964","31dec1964",1964,3228,9,0,64,0,0,1,0,0,0
"7936","A2.5-5794","FIN-1956",375,"01jan1965","31dec1965",1965,3593,10,0,65,0,0,1,0,0,0
"7937","A2.5-5794","FIN-1956",375,"01jan1966","31dec1966",1966,3958,11,0,66,0,0,1,0,0,0
"7938","A2.5-5794","FIN-1956",375,"01jan1967","31dec1967",1967,4323,12,0,67,0,0,1,0,0,0
"7939","A2.5-5794","FIN-1956",375,"01jan1968","31dec1968",1968,4689,13,0,68,0,0,1,0,0,0
"7940","A2.5-5794","FIN-1956",375,"01jan1969","31dec1969",1969,5054,14,0,69,0,0,1,0,0,0
"7941","A2.5-5794","FIN-1956",375,"01jan1970","31dec1970",1970,5419,15,0,70,0,0,1,0,0,0
"7942","A2.5-5794","FIN-1956",375,"01jan1971","31dec1971",1971,5784,16,0,71,0,0,1,0,0,0
"7943","A2.5-5794","FIN-1956",375,"01jan1972","31dec1972",1972,6150,17,0,72,0,0,1,0,0,0
"7944","A2.5-5794","FIN-1956",375,"01jan1973","31dec1973",1973,6515,18,0,73,0,0,1,0,0,0
"7945","A2.5-5794","FIN-1956",375,"01jan1974","31dec1974",1974,6880,19,0,74,0,0,1,0,0,0
"7946","A2.5-5794","FIN-1956",375,"01jan1975","31dec1975",1975,7245,20,0,75,0,0,1,0,0,0
"7947","A2.5-5794","FIN-1956",375,"01jan1976","31dec1976",1976,7611,21,0,76,0,0,1,0,0,0
"7948","A2.5-5794","FIN-1956",375,"01jan1977","31dec1977",1977,7976,22,0,77,0,0,1,0,0,0
"7949","A2.5-5794","FIN-1956",375,"01jan1978","31dec1978",1978,8341,23,0,78,0,0,1,0,0,0
"7950","A2.5-5794","FIN-1956",375,"01jan1979","31dec1979",1979,8706,24,0,79,0,0,1,0,0,0
"7951","A2.5-5794","FIN-1956",375,"01jan1980","31dec1980",1980,9072,25,0,80,0,0,1,0,0,0
"7952","A2.5-5797","FIN-1981",375,"11sep1981","31dec1981",1981,112,0,0,58,0,0,1,0,0,0
"7953","A2.5-5794","FIN-1956",375,"01jan1981","11sep1981",1981,9326,26,1,81,0,0,1,0,0,0
"7954","A2.5-5797","FIN-1981",375,"01jan1982","31dec1982",1982,477,1,0,59,0,0,1,0,0,0
"7955","A2.5-5797","FIN-1981",375,"01jan1983","31dec1983",1983,842,2,0,60,0,0,1,0,0,0
"7956","A2.5-5797","FIN-1981",375,"01jan1984","31dec1984",1984,1208,3,0,61,0,0,1,0,0,0
"7957","A2.5-5797","FIN-1981",375,"01jan1985","31dec1985",1985,1573,4,0,62,0,0,1,0,0,0
"7958","A2.5-5797","FIN-1981",375,"01jan1986","31dec1986",1986,1938,5,0,63,0,0,1,0,0,0
"7959","A2.5-5797","FIN-1981",375,"01jan1987","31dec1987",1987,2303,6,0,64,0,0,1,0,0,0
"7960","A2.5-5797","FIN-1981",375,"01jan1988","31dec1988",1988,2669,7,0,65,0,0,1,0,0,0
"7961","A2.5-5797","FIN-1981",375,"01jan1989","31dec1989",1989,3034,8,0,66,0,0,1,0,0,0
"7962","A2.5-5797","FIN-1981",375,"01jan1990","31dec1990",1990,3399,9,0,67,0,0,1,0,0,0
"7963","A2.5-5797","FIN-1981",375,"01jan1991","31dec1991",1991,3764,10,0,68,0,0,1,0,0,0
"7964","A2.5-5797","FIN-1981",375,"01jan1992","31dec1992",1992,4130,11,0,69,0,0,1,0,0,0
"7965","A2.5-5797","FIN-1981",375,"01jan1993","31dec1993",1993,4495,12,0,70,0,0,1,0,0,0
"7966","A2.5-5797","FIN-1981",375,"01jan1994","01mar1994",1994,4555,12,1,71,0,0,1,0,0,0
"7967","A2.5-5800","FIN-1994",375,"01mar1994","31dec1994",1994,306,1,0,57,0,0,1,0,0,0
"7968","A2.5-5800","FIN-1994",375,"01jan1995","31dec1995",1995,671,2,0,58,0,0,1,0,0,0
"7969","A2.5-5800","FIN-1994",375,"01jan1996","31dec1996",1996,1037,3,0,59,0,0,1,0,0,0
"7970","A2.5-5800","FIN-1994",375,"01jan1997","31dec1997",1997,1402,4,0,60,0,0,1,0,0,0
"7971","A2.5-5800","FIN-1994",375,"01jan1998","31dec1998",1998,1767,5,0,61,0,0,1,0,0,0
"7972","A2.5-5800","FIN-1994",375,"01jan1999","31dec1999",1999,2132,6,0,62,0,0,1,0,0,0
"7973","A2.5-5800","FIN-1994",375,"01jan2000","01mar2000",2000,2193,6,1,63,0,0,1,0,0,0
"7974","A2.5-5803","FIN-2000",375,"01mar2000","31dec2000",2000,306,1,0,57,1,0,1,0,0,0
"7975","A2.5-5803","FIN-2000",375,"01jan2001","31dec2001",2001,671,2,0,58,1,0,1,0,0,0
"7976","A2.5-5803","FIN-2000",375,"01jan2002","31dec2002",2002,1036,3,0,59,1,0,1,0,0,0
"7977","A2.5-5803","FIN-2000",375,"01jan2003","31dec2003",2003,1401,4,0,60,1,0,1,0,0,0
"7978","A2.5-5803","FIN-2000",375,"01jan2004","31dec2004",2004,1767,5,0,61,1,0,1,0,0,0
"7979","A2.5-5806","SWD-1872",380,"18sep1872","31dec1872",1872,105,0,0,43,0,0,1,0,0,0
"7980","A2.5-5806","SWD-1872",380,"01jan1873","31dec1873",1873,470,1,0,44,0,0,1,0,0,0
"7981","A2.5-5806","SWD-1872",380,"01jan1874","31dec1874",1874,835,2,0,45,0,0,1,0,0,0
"7982","A2.5-5806","SWD-1872",380,"01jan1875","31dec1875",1875,1200,3,0,46,0,0,1,0,0,0
"7983","A2.5-5806","SWD-1872",380,"01jan1876","20mar1876",1876,1280,4,1,47,0,0,1,0,0,0
"7984","A2.5-5809","SWD-1876",380,"20mar1876","31dec1876",1876,287,1,0,58,0,0,1,0,0,0
"7985","A2.5-5809","SWD-1876",380,"01jan1877","31dec1877",1877,652,2,0,59,0,0,1,0,0,0
"7986","A2.5-5809","SWD-1876",380,"01jan1878","31dec1878",1878,1017,3,0,60,0,0,1,0,0,0
"7987","A2.5-5809","SWD-1876",380,"01jan1879","31dec1879",1879,1382,4,0,61,0,0,1,0,0,0
"7988","A2.5-5809","SWD-1876",380,"01jan1880","19apr1880",1880,1492,4,1,62,0,0,1,0,0,0
"7989","A2.5-5812","SWD-1880",380,"19apr1880","31dec1880",1880,257,1,0,60,0,0,1,0,0,0
"7990","A2.5-5812","SWD-1880",380,"01jan1881","31dec1881",1881,622,2,0,61,0,0,1,0,0,0
"7991","A2.5-5812","SWD-1880",380,"01jan1882","31dec1882",1882,987,3,0,62,0,0,1,0,0,0
"7992","A2.5-5815","SWD-1883",380,"13jun1883","31dec1883",1883,202,1,0,72,0,0,1,0,0,0
"7993","A2.5-5812","SWD-1880",380,"01jan1883","13jun1883",1883,1151,3,1,63,0,0,1,0,0,0
"7994","A2.5-5818","SWD-1884",380,"16may1884","31dec1884",1884,230,1,0,40,0,0,1,0,0,0
"7995","A2.5-5815","SWD-1883",380,"01jan1884","16may1884",1884,339,1,1,73,0,0,1,0,0,0
"7996","A2.5-5818","SWD-1884",380,"01jan1885","31dec1885",1885,595,2,0,41,0,0,1,0,0,0
"7997","A2.5-5818","SWD-1884",380,"01jan1886","31dec1886",1886,960,3,0,42,0,0,1,0,0,0
"7998","A2.5-5818","SWD-1884",380,"01jan1887","31dec1887",1887,1325,4,0,43,0,0,1,0,0,0
"7999","A2.5-5821","SWD-1888",380,"06feb1888","31dec1888",1888,330,1,0,68,0,0,1,0,0,0
